# gnuplot data generated by MooNMD
#          x           y           p         psi         u-1         u-2         |u|
#
 29.00000000  2.00000000 -0.04439338  1.61663179  1.12111273  0.00025728  1.12111276
 29.00000000  2.50000000 -0.04435929  2.17952466  1.12825189  0.00049922  1.12825200
 28.00000000  2.50000000 -0.03929532  2.18016150  1.12846221  0.00073155  1.12846245
 28.00000000  2.00000000 -0.03932940  1.61715108  1.12137515  0.00047900  1.12137525


 30.00000000  2.00000000 -0.04943794  1.61627444  1.12092050  0.00009037  1.12092050
 30.00000000  2.50000000 -0.04941027  2.17908036  1.12809532  0.00033224  1.12809537
 29.00000000  2.50000000 -0.04436107  2.17952466  1.12825189  0.00049922  1.12825200
 29.00000000  2.00000000 -0.04438874  1.61663179  1.12111273  0.00025728  1.12111276
 30.00000000  2.00000000 -0.04943794  1.61627444  1.12092050  0.00009037  1.12092050


 26.00000000  3.00000000 -0.02901685  2.74714290  1.12970014  0.00170643  1.12970143
 26.00000000  2.50000000 -0.02905053  2.18236285  1.12910969  0.00151559  1.12911071
 27.00000000  2.50000000 -0.03420030  2.18106978  1.12874210  0.00105543  1.12874260
 27.00000000  3.00000000 -0.03416662  2.74569164  1.12942898  0.00121202  1.12942963
 26.00000000  3.00000000 -0.02901685  2.74714290  1.12970014  0.00170643  1.12970143


 26.00000000  2.00000000 -0.02910209  1.61898085  1.12222755  0.00119477  1.12222819
 27.00000000  2.00000000 -0.03424693  1.61790061  1.12173519  0.00077786  1.12173546
 27.00000000  2.50000000 -0.03419807  2.18106978  1.12874210  0.00105543  1.12874260
 26.00000000  2.50000000 -0.02905323  2.18236285  1.12910969  0.00151559  1.12911071
 26.00000000  2.00000000 -0.02910209  1.61898085  1.12222755  0.00119477  1.12222819


 28.00000000  2.00000000 -0.03933430  1.61715108  1.12137515  0.00047900  1.12137525
 28.00000000  2.50000000 -0.03929331  2.18016150  1.12846221  0.00073155  1.12846245
 27.00000000  2.50000000 -0.03419986  2.18106978  1.12874210  0.00105543  1.12874260
 27.00000000  2.00000000 -0.03424085  1.61790061  1.12173519  0.00077786  1.12173546
 28.00000000  2.00000000 -0.03933430  1.61715108  1.12137515  0.00047900  1.12137525


 28.00000000  3.00000000 -0.03926357  2.74466043  1.12921445  0.00085976  1.12921478
 27.00000000  3.00000000 -0.03416521  2.74569164  1.12942898  0.00121202  1.12942963
 27.00000000  2.50000000 -0.03419730  2.18106978  1.12874210  0.00105543  1.12874260
 28.00000000  2.50000000 -0.03929567  2.18016150  1.12846221  0.00073155  1.12846245
 28.00000000  3.00000000 -0.03926357  2.74466043  1.12921445  0.00085976  1.12921478


 26.00000000  3.00000000 -0.02901909  2.74714290  1.12970014  0.00170643  1.12970143
 27.00000000  3.00000000 -0.03416518  2.74569164  1.12942898  0.00121202  1.12942963
 27.00000000  3.50000000 -0.03414753  3.31038076  1.12929623  0.00131632  1.12929700
 26.00000000  3.50000000 -0.02900144  3.31194506  1.12948125  0.00183013  1.12948274
 26.00000000  3.00000000 -0.02901909  2.74714290  1.12970014  0.00170643  1.12970143


 28.00000000  3.00000000 -0.03926377  2.74466043  1.12921445  0.00085976  1.12921478
 28.00000000  3.50000000 -0.03924055  3.30925753  1.12914191  0.00094292  1.12914230
 27.00000000  3.50000000 -0.03414237  3.31038076  1.12929623  0.00131632  1.12929700
 27.00000000  3.00000000 -0.03416559  2.74569164  1.12942898  0.00121202  1.12942963
 28.00000000  3.00000000 -0.03926377  2.74466043  1.12921445  0.00085976  1.12921478


 28.00000000  4.00000000 -0.03922391  3.87378981  1.12898503  0.00099896  1.12898547
 27.00000000  4.00000000 -0.03413086  3.87497489  1.12908009  0.00138310  1.12908093
 27.00000000  3.50000000 -0.03414555  3.31038076  1.12929623  0.00131632  1.12929700
 28.00000000  3.50000000 -0.03923860  3.30925753  1.12914191  0.00094292  1.12914230
 28.00000000  4.00000000 -0.03922391  3.87378981  1.12898503  0.00099896  1.12898547


 26.00000000  4.00000000 -0.02900484  3.87661073  1.12918386  0.00190261  1.12918547
 26.00000000  3.50000000 -0.02900844  3.31194506  1.12948125  0.00183013  1.12948274
 27.00000000  3.50000000 -0.03414225  3.31038076  1.12929623  0.00131632  1.12929700
 27.00000000  4.00000000 -0.03413866  3.87497489  1.12908009  0.00138310  1.12908093
 26.00000000  4.00000000 -0.02900484  3.87661073  1.12918386  0.00190261  1.12918547


 30.00000000  3.00000000 -0.04938806  2.74341547  1.12892331  0.00042327  1.12892339
 30.00000000  3.50000000 -0.04936479  3.30788566  1.12892553  0.00047423  1.12892563
 29.00000000  3.50000000 -0.04430851  3.30845509  1.12901941  0.00067184  1.12901961
 29.00000000  3.00000000 -0.04433178  2.74392989  1.12904845  0.00060605  1.12904861
 30.00000000  3.00000000 -0.04938806  2.74341547  1.12892331  0.00042327  1.12892339


 30.00000000  4.00000000 -0.04934507  3.87232861  1.12884445  0.00050864  1.12884456
 29.00000000  4.00000000 -0.04428759  3.87293713  1.12890681  0.00071618  1.12890704
 29.00000000  3.50000000 -0.04430799  3.30845509  1.12901941  0.00067184  1.12901961
 30.00000000  3.50000000 -0.04936547  3.30788566  1.12892553  0.00047423  1.12892563
 30.00000000  4.00000000 -0.04934507  3.87232861  1.12884445  0.00050864  1.12884456


 28.00000000  4.00000000 -0.03922018  3.87378981  1.12898503  0.00099896  1.12898547
 28.00000000  3.50000000 -0.03923997  3.30925753  1.12914191  0.00094292  1.12914230
 29.00000000  3.50000000 -0.04430913  3.30845509  1.12901941  0.00067184  1.12901961
 29.00000000  4.00000000 -0.04428933  3.87293713  1.12890681  0.00071618  1.12890704
 28.00000000  4.00000000 -0.03922018  3.87378981  1.12898503  0.00099896  1.12898547


 28.00000000  3.00000000 -0.03926299  2.74466043  1.12921445  0.00085976  1.12921478
 29.00000000  3.00000000 -0.04433346  2.74392989  1.12904845  0.00060605  1.12904861
 29.00000000  3.50000000 -0.04430943  3.30845509  1.12901941  0.00067184  1.12901961
 28.00000000  3.50000000 -0.03923897  3.30925753  1.12914191  0.00094292  1.12914230
 28.00000000  3.00000000 -0.03926299  2.74466043  1.12921445  0.00085976  1.12921478


 30.00000000  5.00000000 -0.04930887  5.00108514  1.12864936  0.00053187  1.12864949
 29.00000000  5.00000000 -0.04425410  5.00172302  1.12864716  0.00074358  1.12864740
 29.00000000  4.50000000 -0.04427076  4.43736109  1.12878954  0.00074132  1.12878978
 30.00000000  4.50000000 -0.04932552  4.43672972  1.12876095  0.00052782  1.12876107
 30.00000000  5.00000000 -0.04930887  5.00108514  1.12864936  0.00053187  1.12864949


 28.00000000  5.00000000 -0.03919594  5.00261010  1.12864308  0.00103268  1.12864355
 28.00000000  4.50000000 -0.03920948  4.43824172  1.12882440  0.00103061  1.12882487
 29.00000000  4.50000000 -0.04427018  4.43736109  1.12878954  0.00074132  1.12878978
 29.00000000  5.00000000 -0.04425664  5.00172302  1.12864716  0.00074358  1.12864740
 28.00000000  5.00000000 -0.03919594  5.00261010  1.12864308  0.00103268  1.12864355


 28.00000000  4.00000000 -0.03922242  3.87378981  1.12898503  0.00099896  1.12898547
 29.00000000  4.00000000 -0.04428753  3.87293713  1.12890681  0.00071618  1.12890704
 29.00000000  4.50000000 -0.04427168  4.43736109  1.12878954  0.00074132  1.12878978
 28.00000000  4.50000000 -0.03920657  4.43824172  1.12882440  0.00103061  1.12882487
 28.00000000  4.00000000 -0.03922242  3.87378981  1.12898503  0.00099896  1.12898547


 30.00000000  4.00000000 -0.04934459  3.87232861  1.12884445  0.00050864  1.12884456
 30.00000000  4.50000000 -0.04932608  4.43672972  1.12876095  0.00052782  1.12876107
 29.00000000  4.50000000 -0.04426996  4.43736109  1.12878954  0.00074132  1.12878978
 29.00000000  4.00000000 -0.04428848  3.87293713  1.12890681  0.00071618  1.12890704
 30.00000000  4.00000000 -0.04934459  3.87232861  1.12884445  0.00050864  1.12884456


 26.00000000  5.00000000 -0.02905067  5.00549473  1.12860025  0.00191284  1.12860187
 26.00000000  4.50000000 -0.02903605  4.44112731  1.12888794  0.00193080  1.12888959
 27.00000000  4.50000000 -0.03412915  4.43945923  1.12886056  0.00141657  1.12886145
 27.00000000  5.00000000 -0.03414377  5.00383150  1.12863148  0.00141052  1.12863236
 26.00000000  5.00000000 -0.02905067  5.00549473  1.12860025  0.00191284  1.12860187


 26.00000000  4.00000000 -0.02901598  3.87661073  1.12918386  0.00190261  1.12918547
 27.00000000  4.00000000 -0.03413024  3.87497489  1.12908009  0.00138310  1.12908093
 27.00000000  4.50000000 -0.03413819  4.43945923  1.12886056  0.00141657  1.12886145
 26.00000000  4.50000000 -0.02902392  4.44112731  1.12888794  0.00193080  1.12888959
 26.00000000  4.00000000 -0.02901598  3.87661073  1.12918386  0.00190261  1.12918547


 28.00000000  4.00000000 -0.03922005  3.87378981  1.12898503  0.00099896  1.12898547
 28.00000000  4.50000000 -0.03921154  4.43824172  1.12882440  0.00103061  1.12882487
 27.00000000  4.50000000 -0.03412816  4.43945923  1.12886056  0.00141657  1.12886145
 27.00000000  4.00000000 -0.03413667  3.87497489  1.12908009  0.00138310  1.12908093
 28.00000000  4.00000000 -0.03922005  3.87378981  1.12898503  0.00099896  1.12898547


 28.00000000  5.00000000 -0.03920449  5.00261010  1.12864308  0.00103268  1.12864355
 27.00000000  5.00000000 -0.03413187  5.00383150  1.12863148  0.00141052  1.12863236
 27.00000000  4.50000000 -0.03413421  4.43945923  1.12886056  0.00141657  1.12886145
 28.00000000  4.50000000 -0.03920684  4.43824172  1.12882440  0.00103061  1.12882487
 28.00000000  5.00000000 -0.03920449  5.00261010  1.12864308  0.00103268  1.12864355


 26.00000000  5.00000000 -0.02907947  5.00549473  1.12860025  0.00191284  1.12860187
 27.00000000  5.00000000 -0.03411939  5.00383150  1.12863148  0.00141052  1.12863236
 27.00000000  6.25000000 -0.03417302  6.41425423  1.12813842  0.00128530  1.12813915
 26.00000000  6.25000000 -0.02913310  6.41576958  1.12794647  0.00173620  1.12794780
 26.00000000  5.00000000 -0.02907947  5.00549473  1.12860025  0.00191284  1.12860187


 28.00000000  5.00000000 -0.03919367  5.00261010  1.12864308  0.00103268  1.12864355
 28.00000000  6.25000000 -0.03918661  6.41313547  1.12828365  0.00094517  1.12828404
 27.00000000  6.25000000 -0.03414062  6.41425423  1.12813842  0.00128530  1.12813915
 27.00000000  5.00000000 -0.03414768  5.00383150  1.12863148  0.00141052  1.12863236
 28.00000000  5.00000000 -0.03919367  5.00261010  1.12864308  0.00103268  1.12864355


 28.00000000  7.50000000 -0.03914453  7.82137193  1.12328004  0.00072359  1.12328027
 27.00000000  7.50000000 -0.03413453  7.82222111  1.12298846  0.00099145  1.12298890
 27.00000000  6.25000000 -0.03416439  6.41425423  1.12813842  0.00128530  1.12813915
 28.00000000  6.25000000 -0.03917439  6.41313547  1.12828365  0.00094517  1.12828404
 28.00000000  7.50000000 -0.03914453  7.82137193  1.12328004  0.00072359  1.12328027


 26.00000000  7.50000000 -0.02918146  7.82339203  1.12261946  0.00135823  1.12262028
 26.00000000  6.25000000 -0.02917173  6.41576958  1.12794647  0.00173620  1.12794780
 27.00000000  6.25000000 -0.03414210  6.41425423  1.12813842  0.00128530  1.12813915
 27.00000000  7.50000000 -0.03415183  7.82222111  1.12298846  0.00099145  1.12298890
 26.00000000  7.50000000 -0.02918146  7.82339203  1.12261946  0.00135823  1.12262028


 30.00000000  5.00000000 -0.04930685  5.00108514  1.12864936  0.00053187  1.12864949
 30.00000000  6.25000000 -0.04926343  6.41173531  1.12847198  0.00048502  1.12847208
 29.00000000  6.25000000 -0.04421347  6.41232140  1.12839235  0.00068237  1.12839256
 29.00000000  5.00000000 -0.04425689  5.00172302  1.12864716  0.00074358  1.12864740
 30.00000000  5.00000000 -0.04930685  5.00108514  1.12864936  0.00053187  1.12864949


 30.00000000  7.50000000 -0.04921554  7.82033074  1.12365805  0.00038780  1.12365811
 29.00000000  7.50000000 -0.04416936  7.82076362  1.12350035  0.00052870  1.12350047
 29.00000000  6.25000000 -0.04421583  6.41232140  1.12839235  0.00068237  1.12839256
 30.00000000  6.25000000 -0.04926201  6.41173531  1.12847198  0.00048502  1.12847208
 30.00000000  7.50000000 -0.04921554  7.82033074  1.12365805  0.00038780  1.12365811


 28.00000000  7.50000000 -0.03913870  7.82137193  1.12328004  0.00072359  1.12328027
 28.00000000  6.25000000 -0.03918407  6.41313547  1.12828365  0.00094517  1.12828404
 29.00000000  6.25000000 -0.04421584  6.41232140  1.12839235  0.00068237  1.12839256
 29.00000000  7.50000000 -0.04417046  7.82076362  1.12350035  0.00052870  1.12350047
 28.00000000  7.50000000 -0.03913870  7.82137193  1.12328004  0.00072359  1.12328027


 28.00000000  5.00000000 -0.03920342  5.00261010  1.12864308  0.00103268  1.12864355
 29.00000000  5.00000000 -0.04425042  5.00172302  1.12864716  0.00074358  1.12864740
 29.00000000  6.25000000 -0.04422188  6.41232140  1.12839235  0.00068237  1.12839256
 28.00000000  6.25000000 -0.03917488  6.41313547  1.12828365  0.00094517  1.12828404
 28.00000000  5.00000000 -0.03920342  5.00261010  1.12864308  0.00103268  1.12864355


 30.00000000 10.00000000 -0.04921738 10.00089888  0.02518124  0.00000056  0.02518124
 29.00000000 10.00000000 -0.04401108 10.00089908  0.02518988  0.00000006  0.02518988
 29.00000000  8.75000000 -0.04402796  9.20064565  1.03409684  0.00133475  1.03409770
 30.00000000  8.75000000 -0.04923425  9.20042785  1.03413230  0.00154793  1.03413346
 30.00000000 10.00000000 -0.04921738 10.00089888  0.02518124  0.00000056  0.02518124


 28.00000000 10.00000000 -0.03898771 10.00089730  0.02518569 -0.00000053  0.02518569
 28.00000000  8.75000000 -0.03900853  9.20095329  1.03390722  0.00121091  1.03390793
 29.00000000  8.75000000 -0.04415292  9.20064565  1.03409684  0.00133475  1.03409770
 29.00000000 10.00000000 -0.04413210 10.00089908  0.02518988  0.00000006  0.02518988
 28.00000000 10.00000000 -0.03898771 10.00089730  0.02518569 -0.00000053  0.02518569


 28.00000000  7.50000000 -0.03913727  7.82137193  1.12328004  0.00072359  1.12328027
 29.00000000  7.50000000 -0.04417641  7.82076362  1.12350035  0.00052870  1.12350047
 29.00000000  8.75000000 -0.04409943  9.20064565  1.03409684  0.00133475  1.03409770
 28.00000000  8.75000000 -0.03906029  9.20095329  1.03390722  0.00121091  1.03390793
 28.00000000  7.50000000 -0.03913727  7.82137193  1.12328004  0.00072359  1.12328027


 30.00000000  7.50000000 -0.04922022  7.82033074  1.12365805  0.00038780  1.12365811
 30.00000000  8.75000000 -0.04915059  9.20042785  1.03413230  0.00154793  1.03413346
 29.00000000  8.75000000 -0.04409742  9.20064565  1.03409684  0.00133475  1.03409770
 29.00000000  7.50000000 -0.04416704  7.82076362  1.12350035  0.00052870  1.12350047
 30.00000000  7.50000000 -0.04922022  7.82033074  1.12365805  0.00038780  1.12365811


 26.00000000 10.00000000 -0.02904951 10.00089272  0.02514296 -0.00000210  0.02514296
 26.00000000  8.75000000 -0.02908280  9.20203843  1.03299402  0.00126572  1.03299480
 27.00000000  8.75000000 -0.03407835  9.20139752  1.03354934  0.00118230  1.03355002
 27.00000000 10.00000000 -0.03404506 10.00089532  0.02517099 -0.00000122  0.02517099
 26.00000000 10.00000000 -0.02904951 10.00089272  0.02514296 -0.00000210  0.02514296


 26.00000000  7.50000000 -0.02919415  7.82339203  1.12261946  0.00135823  1.12262028
 27.00000000  7.50000000 -0.03413954  7.82222111  1.12298846  0.00099145  1.12298890
 27.00000000  8.75000000 -0.03405995  9.20139752  1.03354934  0.00118230  1.03355002
 26.00000000  8.75000000 -0.02911456  9.20203843  1.03299402  0.00126572  1.03299480
 26.00000000  7.50000000 -0.02919415  7.82339203  1.12261946  0.00135823  1.12262028


 28.00000000  7.50000000 -0.03914395  7.82137193  1.12328004  0.00072359  1.12328027
 28.00000000  8.75000000 -0.03906095  9.20095329  1.03390722  0.00121091  1.03390793
 27.00000000  8.75000000 -0.03405676  9.20139752  1.03354934  0.00118230  1.03355002
 27.00000000  7.50000000 -0.03413976  7.82222111  1.12298846  0.00099145  1.12298890
 28.00000000  7.50000000 -0.03914395  7.82137193  1.12328004  0.00072359  1.12328027


 28.00000000 10.00000000 -0.03906849 10.00089730  0.02518569 -0.00000053  0.02518569
 27.00000000 10.00000000 -0.03399010 10.00089532  0.02517099 -0.00000122  0.02517099
 27.00000000  8.75000000 -0.03401717  9.20139752  1.03354934  0.00118230  1.03355002
 28.00000000  8.75000000 -0.03909555  9.20095329  1.03390722  0.00121091  1.03390793
 28.00000000 10.00000000 -0.03906849 10.00089730  0.02518569 -0.00000053  0.02518569


 30.00000000  5.00000000 -0.04930747  5.00108514  1.12864936  0.00053187  1.12864949
 31.25000000  5.00000000 -0.05561853  5.00054168  1.12864517  0.00034085  1.12864522
 31.25000000  6.25000000 -0.05557658  6.41123754  1.12853789  0.00031467  1.12853793
 30.00000000  6.25000000 -0.04926552  6.41173531  1.12847198  0.00048502  1.12847208
 30.00000000  5.00000000 -0.04930747  5.00108514  1.12864936  0.00053187  1.12864949


 32.50000000  5.00000000 -0.06193041  5.00019647  1.12863932  0.00021359  1.12863934
 32.50000000  6.25000000 -0.06188750  6.41091915  1.12858114  0.00020227  1.12858116
 31.25000000  6.25000000 -0.05557611  6.41123754  1.12853789  0.00031467  1.12853793
 31.25000000  5.00000000 -0.05561903  5.00054168  1.12864517  0.00034085  1.12864522
 32.50000000  5.00000000 -0.06193041  5.00019647  1.12863932  0.00021359  1.12863934


 32.50000000  7.50000000 -0.06185427  7.81974613  1.12386264  0.00021855  1.12386266
 31.25000000  7.50000000 -0.05553515  7.81997116  1.12379070  0.00028309  1.12379073
 31.25000000  6.25000000 -0.05557421  6.41123754  1.12853789  0.00031467  1.12853793
 32.50000000  6.25000000 -0.06189333  6.41091915  1.12858114  0.00020227  1.12858116
 32.50000000  7.50000000 -0.06185427  7.81974613  1.12386264  0.00021855  1.12386266


 30.00000000  7.50000000 -0.04921366  7.82033074  1.12365805  0.00038780  1.12365811
 30.00000000  6.25000000 -0.04926445  6.41173531  1.12847198  0.00048502  1.12847208
 31.25000000  6.25000000 -0.05558054  6.41123754  1.12853789  0.00031467  1.12853793
 31.25000000  7.50000000 -0.05552975  7.81997116  1.12379070  0.00028309  1.12379073
 30.00000000  7.50000000 -0.04921366  7.82033074  1.12365805  0.00038780  1.12365811


 35.00000000  5.00000000 -0.07452457  4.99987067  1.12860908  0.00007013  1.12860908
 35.00000000  6.25000000 -0.07450160  6.41059560  1.12860209  0.00010497  1.12860210
 33.75000000  6.25000000 -0.06820433  6.41071913  1.12860047  0.00013938  1.12860048
 33.75000000  5.00000000 -0.06822730  4.99998588  1.12862856  0.00012726  1.12862857
 35.00000000  5.00000000 -0.07452457  4.99987067  1.12860908  0.00007013  1.12860908


 35.00000000  7.50000000 -0.07450120  7.81951527  1.12388307  0.00019609  1.12388309
 33.75000000  7.50000000 -0.06818325  7.81960554  1.12388976  0.00020398  1.12388978
